tx_id,order_id,customer_id,merchant_id,amount,category,status,device_id,device_age_days,LoginAttempts,CustomerAge,AccountBalance,TransactionDuration,created_at,hour,dayofweek,local_time,is_fraud
794,TX000795,AC00425,M044,175.94,electronics,Debit,D000438,30.0,1,57,3728.04,89,1685981,16,0,13306,0
795,TX000796,AC00161,M041,199.47,digital_goods,Debit,D000585,30.0,1,57,6067.44,142,1692030,16,0,19355,0
796,TX000797,AC00417,M017,51.07,travel,Debit,D000114,30.0,1,63,4292.16,133,1674497,18,0,1822,0
797,TX000798,AC00208,M075,435.86,electronics,Debit,D000471,30.0,1,56,3801.82,134,1703870,17,4,31195,0
798,TX000799,AC00304,M009,74.73,travel,Credit,D000566,30.0,1,64,6353.22,162,1675099,17,0,2424,0
799,TX000800,AC00166,M013,182.79,digital_goods,Credit,D000499,30.0,1,23,1251.85,14,1698250,16,2,25575,0
800,TX000801,AC00279,M005,628.36,digital_goods,Debit,D000415,30.0,1,44,11869.71,108,1674230,16,4,1555,0
801,TX000802,AC00114,M021,268.39,digital_goods,Debit,D000224,30.0,1,29,9409.43,177,1677003,18,1,4328,0
802,TX000803,AC00411,M051,362.27,electronics,Debit,D000073,30.0,1,80,6003.59,47,1683822,16,3,11147,0
803,TX000804,AC00380,M059,560.15,digital_goods,Credit,D000493,30.0,1,50,817.83,92,1692036,18,0,19361,0
804,TX000805,AC00272,M001,351.99,electronics,Debit,D000513,30.0,2,80,3663.64,45,1686589,16,0,13914,0
805,TX000806,AC00202,M094,132.36,travel,Debit,D000203,30.0,1,28,319.65,160,1678726,17,0,6051,0
806,TX000807,AC00053,M002,24.77,digital_goods,Credit,D000449,30.0,1,40,478.23,17,1698857,16,2,26182,0
807,TX000808,AC00316,M019,668.67,digital_goods,Debit,D000682,30.0,4,44,13446.81,143,1699378,17,1,26703,0
808,TX000809,AC00422,M016,80.24,travel,Credit,D000604,30.0,1,53,8012.81,58,1684517,17,4,11842,0
809,TX000810,AC00083,M060,8.65,electronics,Debit,D000105,30.0,1,68,4201.22,198,1700497,16,0,27822,0
810,TX000811,AC00125,M035,178.91,electronics,Debit,D000041,30.0,1,18,8870.89,19,1678898,16,2,6223,0
811,TX000812,AC00227,M063,115.22,travel,Debit,D000185,30.0,1,27,906.2,108,1702055,17,4,29380,0
812,TX000813,AC00292,M077,161.63,digital_goods,Debit,D000626,30.0,1,46,9286.37,276,1703521,16,0,30846,0
813,TX000814,AC00319,M045,542.75,travel,Credit,D000641,30.0,1,70,2224.08,63,1701973,18,3,29298,0
814,TX000815,AC00431,M083,317.47,digital_goods,Credit,D000060,30.0,1,67,14639.28,16,1682962,17,0,10287,0
815,TX000816,AC00365,M096,280.99,travel,Debit,D000374,30.0,1,45,9733.59,29,1676916,18,0,4241,0
816,TX000817,AC00050,M061,24.19,electronics,Debit,D000099,30.0,1,29,2756.2,28,1675877,17,2,3202,0
817,TX000818,AC00129,M014,586.85,electronics,Debit,D000515,30.0,1,36,6655.15,86,1692118,16,1,19443,0
818,TX000819,AC00366,M088,372.41,electronics,Debit,D000362,30.0,1,55,3233.87,143,1687198,18,0,14523,0
819,TX000820,AC00452,M039,63.17,electronics,Debit,D000647,30.0,1,20,1676.57,148,1690309,18,1,17634,0
820,TX000821,AC00339,M064,383.69,digital_goods,Debit,D000133,30.0,1,54,8371.11,285,1698771,17,1,26096,0
821,TX000822,AC00389,M096,247.17,travel,Credit,D000081,30.0,1,65,2611.64,149,1684778,17,0,12103,0
822,TX000823,AC00188,M006,48.78,travel,Credit,D000071,30.0,1,18,552.06,136,1691772,16,4,19097,0
823,TX000824,AC00039,M019,4.15,travel,Credit,D000214,30.0,1,60,6017.36,119,1697733,16,3,25058,0
824,TX000825,AC00319,M037,60.99,travel,Debit,D000651,30.0,1,34,7281.46,58,1690910,17,1,18235,0
825,TX000826,AC00077,M038,408.19,travel,Debit,D000369,30.0,1,26,6847.47,241,1702658,16,4,29983,0
826,TX000827,AC00131,M002,524.6,travel,Debit,D000593,30.0,1,58,13017.7,76,1680889,17,4,8214,0
827,TX000828,AC00180,M070,108.96,electronics,Debit,D000240,30.0,1,26,7597.66,247,1696961,18,1,24286,0
828,TX000829,AC00249,M073,70.03,travel,Debit,D000005,30.0,1,63,7330.31,49,1702924,18,0,30249,0
829,TX000830,AC00454,M051,124.84,digital_goods,Debit,D000640,30.0,1,52,6711.78,79,1695404,17,4,22729,0
830,TX000831,AC00076,M043,324.04,electronics,Debit,D000642,30.0,1,54,2248.06,30,1688575,16,2,15900,0
831,TX000832,AC00386,M089,39.69,digital_goods,Debit,D000539,30.0,1,70,3524.68,163,1682356,17,0,9681,0
832,TX000833,AC00444,M019,157.7,travel,Credit,D000075,30.0,1,58,8332.58,46,1701451,17,4,28776,0
833,TX000834,AC00307,M051,81.27,digital_goods,Credit,D000228,30.0,1,22,1814.48,68,1699374,16,1,26699,0
834,TX000835,AC00397,M042,193.82,travel,Debit,D000531,30.0,1,37,3886.77,176,1682013,17,3,9338,0
835,TX000836,AC00078,M022,16.73,digital_goods,Debit,D000660,30.0,1,79,7591.13,165,1701366,17,3,28691,0
836,TX000837,AC00348,M031,474.05,electronics,Debit,D000643,30.0,1,57,1484.31,214,1691692,18,3,19017,0
837,TX000838,AC00169,M093,39.21,electronics,Debit,D000059,30.0,4,66,9385.57,245,1683735,16,2,11060,0
838,TX000839,AC00007,M028,637.75,travel,Debit,D000561,30.0,1,79,4202.92,152,1690214,16,0,17539,0
839,TX000840,AC00009,M001,153.59,travel,Credit,D000270,30.0,1,66,4813.12,174,1683222,17,3,10547,0
840,TX000841,AC00065,M086,186.6,travel,Debit,D000554,30.0,1,18,9716.68,139,1698249,16,2,25574,0
841,TX000842,AC00362,M018,644.08,digital_goods,Debit,D000377,30.0,1,24,1980.62,55,1683566,17,0,10891,0
842,TX000843,AC00444,M001,226.66,travel,Debit,D000644,30.0,1,41,10216.25,168,1703703,18,2,31028,0
843,TX000844,AC00106,M003,305.0,electronics,Debit,D000608,30.0,1,22,944.83,222,1697131,17,3,24456,0
844,TX000845,AC00241,M011,233.1,travel,Credit,D000472,30.0,1,42,7469.2,37,1673890,17,0,1215,0
845,TX000846,AC00092,M035,793.13,digital_goods,Debit,D000518,30.0,1,68,13389.16,76,1683736,16,2,11061,0
846,TX000847,AC00173,M017,224.19,electronics,Debit,D000266,30.0,1,52,8475.47,93,1695314,16,3,22639,0
847,TX000848,AC00363,M009,214.83,electronics,Credit,D000228,30.0,1,23,991.69,63,1679335,18,0,6660,0
848,TX000849,AC00185,M037,163.46,travel,Credit,D000150,30.0,1,63,6953.8,111,1694192,17,4,21517,0
849,TX000850,AC00370,M097,194.99,travel,Debit,D000442,30.0,1,34,1370.03,91,1701450,17,4,28775,0
850,TX000851,AC00124,M027,23.4,electronics,Debit,D000079,30.0,4,46,14851.28,175,1675880,18,2,3205,0
851,TX000852,AC00412,M055,227.5,digital_goods,Debit,D000227,30.0,1,34,11505.35,277,1678726,16,0,6051,0
852,TX000853,AC00068,M083,259.9,digital_goods,Debit,D000551,30.0,1,26,914.28,100,1687450,16,3,14775,0
853,TX000854,AC00321,M086,59.51,digital_goods,Credit,D000263,30.0,1,36,9955.88,55,1680624,16,1,7949,0
854,TX000855,AC00302,M045,50.63,digital_goods,Debit,D000314,30.0,1,64,4732.81,143,1684945,16,2,12270,0
855,TX000856,AC00217,M089,1074.95,travel,Debit,D000674,30.0,1,20,530.86,91,1685724,16,4,13049,0
856,TX000857,AC00298,M091,112.94,digital_goods,Credit,D000265,30.0,1,73,3807.84,31,1700847,17,4,28172,0
857,TX000858,AC00327,M072,11.81,electronics,Debit,D000295,30.0,1,21,320.25,131,1677514,16,0,4839,0
858,TX000859,AC00054,M018,329.14,travel,Debit,D000156,30.0,1,55,12033.92,14,1699979,16,1,27304,0
859,TX000860,AC00403,M049,154.24,electronics,Debit,D000129,30.0,1,61,6109.55,82,1699287,16,0,26612,0
860,TX000861,AC00397,M037,233.44,digital_goods,Debit,D000334,30.0,1,20,1691.88,297,1674231,16,4,1556,0
861,TX000862,AC00383,M088,141.8,electronics,Debit,D000046,30.0,1,18,1697.67,116,1700074,18,2,27399,0
862,TX000863,AC00450,M012,209.03,travel,Debit,D000371,30.0,1,55,8359.5,126,1696875,18,0,24200,0
863,TX000864,AC00086,M074,1137.63,electronics,Debit,D000494,30.0,1,26,1629.12,144,1676393,16,1,3718,0
864,TX000865,AC00156,M040,261.14,electronics,Debit,D000218,30.0,1,42,6100.08,162,1684176,18,0,11501,0
865,TX000866,AC00418,M087,101.81,electronics,Debit,D000209,30.0,1,45,13872.03,105,1688061,17,3,15386,0
866,TX000867,AC00263,M070,98.71,electronics,Debit,D000276,30.0,1,32,10095.23,117,1695058,17,0,22383,0
867,TX000868,AC00009,M054,87.38,travel,Debit,D000356,30.0,1,21,1504.99,252,1677867,18,4,5192,0
868,TX000869,AC00436,M042,83.39,travel,Debit,D000069,30.0,1,32,13182.11,158,1695052,16,0,22377,0
869,TX000870,AC00399,M084,267.55,digital_goods,Debit,D000138,30.0,1,46,4330.04,40,1686672,16,1,13997,0
870,TX000871,AC00182,M077,870.05,electronics,Debit,D000098,30.0,1,29,905.25,39,1693500,16,3,20825,0
871,TX000872,AC00482,M015,154.32,electronics,Credit,D000055,30.0,1,38,6972.5,269,1704128,16,0,31453,0
872,TX000873,AC00475,M056,164.51,travel,Debit,D000105,30.0,1,78,3553.69,110,1685988,18,0,13313,0
873,TX000874,AC00253,M028,758.12,electronics,Debit,D000413,30.0,1,69,6164.65,90,1688409,18,0,15734,0
874,TX000875,AC00376,M085,103.76,digital_goods,Debit,D000667,30.0,1,28,9626.14,188,1680106,16,2,7431,0
875,TX000876,AC00058,M024,583.92,digital_goods,Debit,D000429,30.0,1,55,6364.14,139,1690906,16,1,18231,0
876,TX000877,AC00304,M069,204.06,digital_goods,Debit,D000685,30.0,1,77,4351.83,159,1672675,16,0,0,0
877,TX000878,AC00035,M030,53.51,digital_goods,Debit,D000671,30.0,1,56,5773.5,165,1698339,16,3,25664,0
878,TX000879,AC00366,M046,1108.46,travel,Debit,D000353,30.0,1,30,9257.04,262,1693498,16,3,20823,0
879,TX000880,AC00362,M061,52.95,digital_goods,Credit,D000652,30.0,1,68,6335.58,14,1691431,18,0,18756,0
880,TX000881,AC00094,M023,120.17,electronics,Debit,D000052,30.0,1,49,5403.79,105,1691514,17,1,18839,0
881,TX000882,AC00225,M021,220.8,digital_goods,Debit,D000532,30.0,1,31,8135.31,28,1694025,18,2,21350,0
882,TX000883,AC00474,M069,119.01,electronics,Debit,D000418,30.0,1,45,9798.26,87,1678728,17,0,6053,0
883,TX000884,AC00448,M041,183.32,electronics,Debit,D000450,30.0,1,21,137.42,74,1683736,16,2,11061,0
884,TX000885,AC00439,M085,858.88,digital_goods,Debit,D000389,30.0,1,60,7015.46,227,1692721,16,1,20046,0
885,TX000886,AC00133,M092,11.46,digital_goods,Credit,D000315,30.0,1,41,2356.71,128,1676307,16,0,3632,0
886,TX000887,AC00480,M001,61.37,travel,Debit,D000074,30.0,1,75,4294.44,164,1675702,16,0,3027,0
887,TX000888,AC00265,M096,103.08,travel,Credit,D000304,30.0,1,49,9251.38,150,1677516,16,0,4841,0
888,TX000889,AC00176,M039,1.21,travel,Debit,D000369,30.0,1,55,7542.74,196,1692638,17,0,19963,0
889,TX000890,AC00278,M051,425.18,digital_goods,Credit,D000496,30.0,1,26,9880.71,172,1696435,16,2,23760,0
890,TX000891,AC00216,M065,60.96,electronics,Debit,D000090,30.0,1,52,6189.24,238,1698078,16,0,25403,0
891,TX000892,AC00431,M028,64.21,electronics,Debit,D000527,30.0,1,51,12540.18,37,1673282,16,0,607,0
892,TX000893,AC00063,M010,523.02,digital_goods,Debit,D000689,30.0,1,53,4586.11,83,1684521,18,4,11846,0
893,TX000894,AC00090,M055,50.26,travel,Debit,D000268,30.0,1,65,1519.38,164,1699552,17,3,26877,0
894,TX000895,AC00133,M059,110.08,travel,Debit,D000560,30.0,1,19,1447.26,95,1700500,17,0,27825,0
895,TX000896,AC00357,M100,54.47,travel,Credit,D000434,30.0,1,23,1131.42,34,1699897,17,0,27222,0
896,TX000897,AC00404,M043,79.76,digital_goods,Debit,D000110,30.0,1,68,10278.75,115,1680539,16,0,7864,0
897,TX000898,AC00390,M023,16.79,digital_goods,Credit,D000317,30.0,1,30,535.15,146,1699288,16,0,26613,0
898,TX000899,AC00083,M078,1531.31,digital_goods,Debit,D000319,30.0,4,18,859.86,62,1698084,18,0,25409,1
899,TX000900,AC00161,M091,68.62,travel,Debit,D000044,30.0,1,29,13891.47,157,1688057,16,3,15382,0
900,TX000901,AC00425,M068,157.16,travel,Debit,D000682,30.0,1,20,1545.77,280,1678728,17,0,6053,0
901,TX000902,AC00363,M044,643.38,digital_goods,Credit,D000251,30.0,1,18,1046.74,105,1699291,17,0,26616,0
902,TX000903,AC00385,M014,328.34,digital_goods,Credit,D000245,30.0,1,42,2840.45,31,1697127,16,3,24452,0
903,TX000904,AC00045,M072,72.68,digital_goods,Debit,D000697,30.0,1,69,6216.77,44,1689962,17,4,17287,0
904,TX000905,AC00480,M065,354.76,travel,Debit,D000135,30.0,1,51,10141.92,279,1684341,16,2,11666,0
905,TX000906,AC00369,M036,793.88,electronics,Credit,D000317,30.0,1,22,1404.06,252,1677082,16,2,4407,0
906,TX000907,AC00109,M056,29.22,electronics,Debit,D000660,30.0,1,27,7795.79,69,1677522,18,0,4847,0
907,TX000908,AC00264,M067,653.97,digital_goods,Debit,D000464,30.0,1,37,3886.65,100,1696441,17,2,23766,0
908,TX000909,AC00076,M080,366.43,digital_goods,Credit,D000069,30.0,1,21,1560.45,92,1675096,16,0,2421,0
909,TX000910,AC00438,M081,120.86,digital_goods,Debit,D000035,30.0,4,33,13566.58,162,1700157,17,3,27482,0
910,TX000911,AC00453,M056,233.74,digital_goods,Debit,D000373,30.0,1,72,4749.54,142,1676306,16,0,3631,0
911,TX000912,AC00222,M080,471.84,electronics,Debit,D000163,30.0,1,18,1044.33,138,1696008,17,4,23333,0
912,TX000913,AC00179,M087,213.4,travel,Credit,D000203,30.0,1,73,2012.24,100,1692031,16,0,19356,0
913,TX000914,AC00386,M030,254.21,electronics,Debit,D000487,30.0,1,48,2487.2,46,1684774,16,0,12099,0
914,TX000915,AC00171,M033,577.73,electronics,Debit,D000527,30.0,1,37,14977.99,63,1699633,16,4,26958,0
915,TX000916,AC00336,M053,170.26,electronics,Debit,D000445,30.0,1,27,1969.48,265,1695661,16,0,22986,0
916,TX000917,AC00272,M065,337.73,digital_goods,Debit,D000480,30.0,4,78,7001.2,107,1684861,17,1,12186,0
917,TX000918,AC00402,M099,330.61,travel,Credit,D000648,30.0,1,64,2525.25,113,1688659,16,3,15984,0
918,TX000919,AC00136,M004,132.33,electronics,Credit,D000437,30.0,1,35,7457.94,47,1699633,16,4,26958,0
919,TX000920,AC00280,M068,672.74,travel,Credit,D000033,30.0,1,46,5386.52,118,1691685,16,3,19010,0
920,TX000921,AC00352,M094,74.04,digital_goods,Debit,D000103,30.0,1,18,1690.23,66,1677176,18,3,4501,0
921,TX000922,AC00495,M011,197.18,digital_goods,Debit,D000042,30.0,1,28,3114.92,135,1683650,16,1,10975,0
922,TX000923,AC00061,M058,21.15,travel,Debit,D000484,30.0,1,70,3466.74,180,1700496,16,0,27821,0
923,TX000924,AC00129,M075,218.37,electronics,Debit,D000651,30.0,1,62,9942.24,105,1685982,16,0,13307,0
924,TX000925,AC00237,M044,590.01,digital_goods,Debit,D000248,30.0,3,29,9791.74,140,1675701,16,0,3026,0
925,TX000926,AC00230,M092,697.82,digital_goods,Debit,D000377,30.0,1,44,6824.0,153,1701101,16,0,28426,0
926,TX000927,AC00224,M043,302.76,electronics,Debit,D000640,30.0,3,38,8583.39,88,1700154,17,3,27479,0
927,TX000928,AC00354,M065,148.0,travel,Debit,D000530,30.0,1,20,1488.65,35,1674492,16,0,1817,0
928,TX000929,AC00479,M057,22.26,travel,Debit,D000028,30.0,1,19,5583.88,56,1675104,18,0,2429,0
929,TX000930,AC00329,M050,0.86,electronics,Debit,D000082,30.0,1,25,1357.22,139,1676310,17,0,3635,0
930,TX000931,AC00160,M071,757.1,travel,Debit,D000667,30.0,1,65,10553.23,203,1674494,17,0,1819,0
931,TX000932,AC00050,M001,38.81,digital_goods,Credit,D000285,30.0,1,25,1619.6,145,1682707,18,4,10032,0
932,TX000933,AC00200,M016,76.51,digital_goods,Credit,D000242,30.0,4,49,9475.4,120,1680537,16,0,7862,0
933,TX000934,AC00254,M092,32.46,digital_goods,Debit,D000536,30.0,1,31,8656.18,10,1678474,18,4,5799,0
934,TX000935,AC00456,M091,1022.75,travel,Credit,D000294,30.0,1,62,207.74,158,1674146,16,3,1471,0
935,TX000936,AC00320,M079,20.64,travel,Debit,D000063,30.0,1,22,949.38,59,1682006,16,3,9331,0
936,TX000937,AC00446,M100,662.11,travel,Debit,D000416,30.0,1,23,1996.38,219,1675356,16,3,2681,0
937,TX000938,AC00292,M025,288.77,electronics,Debit,D000422,30.0,1,55,8836.51,110,1699893,16,0,27218,0
938,TX000939,AC00111,M047,35.05,travel,Debit,D000589,30.0,1,30,14330.47,105,1695840,18,2,23165,0
939,TX000940,AC00157,M061,214.73,electronics,Credit,D000104,30.0,1,46,5368.42,26,1699640,18,4,26965,0
940,TX000941,AC00429,M024,25.38,travel,Debit,D000222,30.0,1,57,8616.05,66,1698076,16,0,25401,0
941,TX000942,AC00182,M036,617.66,electronics,Debit,D000116,30.0,1,41,5906.58,40,1675096,16,0,2421,0
942,TX000943,AC00166,M019,446.39,electronics,Debit,D000102,30.0,1,63,7863.6,77,1702402,17,1,29727,0
943,TX000944,AC00005,M029,377.92,travel,Debit,D000360,30.0,1,33,2254.71,204,1677086,17,2,4411,0
944,TX000945,AC00459,M036,11.04,digital_goods,Debit,D000638,30.0,1,30,6983.04,43,1676312,18,0,3637,0
945,TX000946,AC00432,M032,275.46,electronics,Debit,D000027,30.0,1,36,9697.75,67,1690218,17,0,17543,0
946,TX000947,AC00317,M039,179.76,digital_goods,Debit,D000038,30.0,1,78,5909.52,81,1689178,16,2,16503,0
947,TX000948,AC00377,M080,32.34,travel,Debit,D000622,30.0,1,44,7847.62,45,1687366,16,2,14691,0
948,TX000949,AC00130,M053,273.92,travel,Debit,D000646,30.0,1,79,4543.56,109,1688493,17,1,15818,0
949,TX000950,AC00236,M015,375.45,travel,Debit,D000310,30.0,1,19,1307.23,32,1701799,17,1,29124,0
950,TX000951,AC00243,M005,388.98,electronics,Debit,D000548,30.0,1,23,1819.91,155,1692637,17,0,19962,0
951,TX000952,AC00017,M081,492.84,electronics,Debit,D000514,30.0,1,25,577.67,38,1677692,17,2,5017,0
952,TX000953,AC00295,M021,148.85,electronics,Debit,D000441,30.0,1,57,7802.36,25,1701276,16,2,28601,0
953,TX000954,AC00187,M092,119.95,travel,Credit,D000292,30.0,5,62,2596.61,47,1681149,17,0,8474,0
954,TX000955,AC00395,M062,391.66,travel,Debit,D000271,30.0,1,50,2406.31,103,1689010,17,0,16335,0
955,TX000956,AC00225,M026,185.99,travel,Credit,D000674,30.0,1,41,402.45,53,1682354,16,0,9679,0
956,TX000957,AC00355,M066,322.48,electronics,Debit,D000649,30.0,1,27,1238.43,57,1678723,16,0,6048,0
957,TX000958,AC00217,M065,20.27,travel,Debit,D000649,30.0,1,18,796.35,22,1701707,16,0,29032,0
958,TX000959,AC00282,M085,280.61,electronics,Debit,D000485,30.0,3,47,7888.76,129,1701103,16,0,28428,0
959,TX000960,AC00477,M005,199.02,electronics,Debit,D000359,30.0,1,61,4658.89,269,1685377,16,0,12702,0
960,TX000961,AC00158,M081,104.23,digital_goods,Credit,D000621,30.0,1,63,5009.29,108,1697560,16,1,24885,0
961,TX000962,AC00174,M046,353.59,travel,Credit,D000311,30.0,5,52,1822.34,109,1691776,17,4,19101,0
962,TX000963,AC00124,M007,55.86,digital_goods,Debit,D000211,30.0,1,39,5346.46,68,1674494,17,0,1819,0
963,TX000964,AC00247,M096,10.77,electronics,Debit,D000253,30.0,1,31,10704.95,178,1678294,16,2,5619,0
964,TX000965,AC00297,M060,95.55,travel,Debit,D000595,30.0,1,33,2434.74,51,1681143,16,0,8468,0
965,TX000966,AC00114,M096,477.07,digital_goods,Debit,D000503,30.0,1,27,6568.07,278,1701102,16,0,28427,0
966,TX000967,AC00170,M047,9.1,digital_goods,Credit,D000158,30.0,1,52,2791.45,63,1677773,16,3,5098,0
967,TX000968,AC00185,M062,21.41,digital_goods,Debit,D000092,30.0,1,57,658.91,99,1701707,16,0,29032,0
968,TX000969,AC00487,M097,278.28,travel,Debit,D000038,30.0,1,28,1346.88,26,1696263,16,0,23588,0
969,TX000970,AC00280,M019,388.1,digital_goods,Credit,D000653,30.0,1,73,3022.12,40,1692641,18,0,19966,0
970,TX000971,AC00017,M019,215.39,electronics,Debit,D000409,30.0,1,27,1582.55,216,1687364,16,2,14689,0
971,TX000972,AC00496,M024,194.37,electronics,Debit,D000151,30.0,1,66,14395.88,161,1682531,17,2,9856,0
972,TX000973,AC00304,M038,37.7,electronics,Debit,D000344,30.0,1,20,1741.1,109,1688054,16,3,15379,0
973,TX000974,AC00475,M016,19.59,travel,Debit,D000529,30.0,1,64,1061.69,122,1686941,18,4,14266,0
974,TX000975,AC00111,M028,81.35,digital_goods,Debit,D000242,30.0,1,41,7192.45,103,1674495,17,0,1820,0
975,TX000976,AC00316,M035,314.54,travel,Credit,D000168,30.0,1,58,9923.45,228,1696005,16,4,23330,0
976,TX000977,AC00007,M082,466.64,electronics,Debit,D000327,30.0,1,58,10915.11,11,1693846,16,0,21171,0
977,TX000978,AC00033,M058,397.01,electronics,Debit,D000044,30.0,1,22,719.52,100,1691430,17,0,18755,0
978,TX000979,AC00453,M099,472.48,travel,Debit,D000149,30.0,1,55,7128.82,87,1677517,17,0,4842,0
979,TX000980,AC00147,M001,67.15,digital_goods,Debit,D000661,30.0,1,59,9028.49,14,1700500,17,0,27825,0
980,TX000981,AC00401,M091,102.67,travel,Debit,D000097,30.0,1,79,4656.94,119,1683740,17,2,11065,0
981,TX000982,AC00336,M081,460.09,digital_goods,Credit,D000033,30.0,3,35,6990.64,146,1678122,17,0,5447,0
982,TX000983,AC00281,M088,453.49,travel,Debit,D000471,30.0,1,66,6366.43,147,1672675,16,0,0,0
983,TX000984,AC00082,M100,267.17,electronics,Debit,D000638,30.0,1,26,1382.62,170,1692896,16,3,20221,0
984,TX000985,AC00247,M096,111.26,electronics,Debit,D000102,30.0,1,66,14350.11,43,1692378,17,4,19703,0
985,TX000986,AC00278,M053,121.17,electronics,Debit,D000573,30.0,1,68,12990.77,158,1703525,17,0,30850,0
986,TX000987,AC00176,M088,213.28,travel,Debit,D000034,30.0,1,51,4835.91,94,1703528,18,0,30853,0
987,TX000988,AC00159,M017,187.88,electronics,Debit,D000034,30.0,1,60,2154.58,180,1691685,16,3,19010,0
988,TX000989,AC00035,M054,471.88,digital_goods,Credit,D000317,30.0,1,34,14833.34,141,1698691,18,0,26016,0
989,TX000990,AC00463,M031,83.79,electronics,Debit,D000176,30.0,1,57,5061.3,47,1697128,16,3,24453,0
990,TX000991,AC00339,M047,212.14,travel,Debit,D000269,30.0,1,72,7225.06,105,1692034,17,0,19359,0
991,TX000992,AC00239,M045,99.16,digital_goods,Debit,D000573,30.0,1,79,2607.58,202,1677606,17,1,4931,0
992,TX000993,AC00090,M071,839.33,travel,Credit,D000579,30.0,1,60,11538.97,86,1683043,16,1,10368,0
993,TX000994,AC00144,M034,29.91,digital_goods,Credit,D000551,30.0,3,76,2834.84,43,1690820,16,0,18145,0
994,TX000995,AC00488,M086,4.24,digital_goods,Debit,D000226,30.0,1,38,7822.73,38,1681749,16,0,9074,0
995,TX000996,AC00039,M028,50.29,digital_goods,Credit,D000499,30.0,1,58,7604.9,64,1695053,16,0,22378,0
996,TX000997,AC00475,M015,135.85,digital_goods,Debit,D000430,30.0,1,57,1480.39,269,1691083,17,3,18408,0
997,TX000998,AC00368,M099,368.53,travel,Debit,D000469,30.0,1,68,13696.31,34,1680538,16,0,7863,0
998,TX000999,AC00339,M027,17.95,travel,Credit,D000411,30.0,1,64,12344.9,135,1685985,17,0,13310,0
999,TX001000,AC00297,M026,127.8,travel,Credit,D000376,30.0,1,31,8630.99,47,1677773,16,3,5098,0
1000,TX001001,AC00345,M073,16.73,digital_goods,Debit,D000411,30.0,1,45,2202.62,48,1677087,17,2,4412,0
1001,TX001002,AC00458,M018,317.12,travel,Debit,D000007,30.0,1,44,14409.74,80,1702310,16,0,29635,0
1002,TX001003,AC00062,M037,476.63,electronics,Debit,D000697,30.0,1,79,4894.25,115,1690305,17,1,17630,0
1003,TX001004,AC00070,M083,156.58,travel,Debit,D000079,30.0,1,24,8981.61,160,1695052,16,0,22377,0
1004,TX001005,AC00183,M021,55.12,digital_goods,Credit,D000219,30.0,1,34,3791.99,261,1695053,16,0,22378,0
1005,TX001006,AC00190,M051,15.74,travel,Debit,D000064,30.0,1,27,690.16,38,1673280,16,0,605,0
1006,TX001007,AC00255,M030,353.68,digital_goods,Debit,D000614,30.0,1,70,6777.12,145,1699288,16,0,26613,0
1007,TX001008,AC00311,M034,297.15,digital_goods,Debit,D000273,30.0,1,76,5449.37,178,1697134,18,3,24459,0
1008,TX001009,AC00075,M034,647.85,travel,Debit,D000574,30.0,1,36,13779.97,121,1701707,16,0,29032,0
1009,TX001010,AC00013,M056,75.04,electronics,Debit,D000037,30.0,1,49,9648.6,178,1690477,17,3,17802,0
